neighbourhood,property_type,room_type,beds,price,review_scores_rating,date_difference
2,0,1,1.0,75,92.05056465561094,581
3,0,1,1.0,75,90.0,581
3,0,1,1.0,47,88.0,581
3,0,1,1.0,47,88.0,581
3,10,1,1.0,80,90.88325849903784,581
3,0,2,1.0,300,92.05056465561094,581
1,0,0,1.0,900,92.05056465561094,580
1,0,0,2.0,85,80.0,580
1,0,0,1.0,180,100.0,580
1,0,0,3.0,750,92.05056465561094,580
2,0,0,1.0,160,90.0,580
2,0,0,2.0,265,100.0,580
2,0,0,2.0,1400,92.05056465561094,580
2,0,0,1.0,230,92.05056465561094,580
2,0,0,1.0,200,100.0,580
2,0,0,2.0,800,92.05056465561094,580
2,0,0,1.0,130,92.05056465561094,580
2,0,0,2.0,1500,92.05056465561094,580
2,0,0,3.0,175,92.05056465561094,580
2,0,0,2.0,1000,92.05056465561094,580
3,0,0,1.0,50,92.05056465561094,580
3,0,0,7.0,300,100.0,580
4,0,0,2.0,99,82.0,580
1,0,1,1.0,100,100.0,580
1,0,1,1.0,55,93.0,580
1,0,1,1.0,100,92.05056465561094,580
1,0,1,1.0,50,50.0,580
1,0,1,1.0,50,92.05056465561094,580
1,0,1,1.0,55,40.0,580
1,0,1,1.0,55,92.05056465561094,580
1,10,1,1.0,59,90.88325849903784,580
2,0,1,1.0,600,92.05056465561094,580
2,0,1,1.0,50,89.0,580
1,0,2,1.0,40,87.0,580
1,0,0,5.0,225,72.0,579
1,0,0,1.0,120,100.0,579
1,0,0,1.0,290,100.0,579
1,10,0,6.0,349,100.0,579
2,0,0,3.0,239,92.05056465561094,579
2,0,0,1.0,350,92.05056465561094,579
2,0,0,1.0,200,94.0,579
2,0,0,1.0,160,98.0,579
2,0,0,2.0,249,92.05056465561094,579
2,0,0,1.0,225,100.0,579
2,0,0,1.0,130,100.0,579
2,0,0,2.0,200,96.0,579
2,0,0,1.0,125,96.0,579
2,0,0,3.0,220,94.0,579
2,0,0,2.0,300,100.0,579
3,0,0,1.0,100,97.0,579
1,0,1,1.0,49,93.0,579
1,0,1,1.0,70,98.0,579
1,0,1,1.0,55,95.0,579
1,0,1,2.0,85,89.0,579
2,0,1,2.0,200,92.05056465561094,579
2,0,1,1.0,150,100.0,579
1,0,0,1.0,180,92.0,578
1,10,0,1.0,140,97.0,578
2,0,0,2.0,255,100.0,578
2,0,0,3.0,1850,100.0,578
2,0,0,4.0,650,100.0,578
2,0,0,1.0,200,92.05056465561094,578
2,0,0,1.0,77,92.05056465561094,578
2,0,0,1.0,180,100.0,578
2,0,0,1.0,140,83.0,578
2,0,0,1.0,200,100.0,578
2,0,0,3.0,320,92.05056465561094,578
3,0,0,2.0,80,90.0,578
1,0,1,1.0,60,92.05056465561094,578
2,0,1,1.0,99,92.05056465561094,578
2,0,1,1.0,95,88.0,578
1,0,0,4.0,180,92.0,577
1,0,0,1.0,150,92.05056465561094,577
1,0,0,3.0,130,88.0,577
2,0,0,1.0,150,95.0,577
2,0,0,1.0,160,92.0,577
1,0,1,1.0,100,92.05056465561094,577
1,0,1,1.0,75,97.0,577
1,0,1,1.0,65,96.0,577
2,0,1,1.0,75,89.0,577
3,0,1,1.0,72,88.0,577
3,9,1,2.0,200,84.5,577
2,0,0,1.0,111,88.0,576
1,0,1,1.0,60,100.0,576
2,0,1,1.0,125,100.0,576
2,0,1,1.0,135,95.0,576
2,0,1,1.0,125,99.0,576
2,0,1,1.0,140,100.0,576
2,0,1,1.0,80,96.0,576
2,0,1,1.0,114,97.0,576
2,0,1,1.0,53,92.05056465561094,576
2,0,1,1.0,132,93.0,576
3,10,1,2.0,120,92.0,576
1,0,0,1.0,95,87.0,575
2,0,0,1.0,2250,92.05056465561094,575
2,0,0,2.0,260,84.0,575
2,0,0,1.0,150,92.05056465561094,575
2,0,0,1.0,150,92.05056465561094,575
2,0,0,1.0,125,95.0,575
2,0,0,2.0,130,92.05056465561094,575
3,0,0,2.0,90,92.05056465561094,575
1,0,1,1.0,74,95.0,575
1,0,1,1.0,65,90.0,575
1,0,1,1.0,55,87.0,575
1,10,1,1.0,65,100.0,575
2,0,1,1.0,120,98.0,575
2,0,1,1.0,300,92.05056465561094,575
1,0,0,5.0,90,94.0,574
1,0,0,5.0,85,93.0,574
1,0,0,1.0,140,96.0,574
1,0,0,2.0,209,90.0,574
2,0,0,1.0,150,92.05056465561094,574
2,0,0,2.0,700,92.05056465561094,574
2,0,0,1.0,200,95.0,574
2,0,0,3.0,350,100.0,574
2,0,0,2.0,105,60.0,574
2,0,0,2.0,125,92.05056465561094,574
2,0,0,2.0,105,92.05056465561094,574
2,0,0,1.0,120,90.0,574
1,0,1,1.0,35,100.0,574
1,10,1,1.0,58,90.88325849903784,574
2,0,1,1.0,85,88.0,574
2,0,1,2.0,115,92.05056465561094,574
1,0,0,3.0,175,90.0,573
1,0,0,3.0,69,80.0,573
1,0,0,4.0,120,89.0,573
1,0,0,7.0,225,100.0,573
1,0,0,3.0,65,96.0,573
1,0,0,1.0,120,92.05056465561094,573
2,0,0,2.0,495,90.0,573
2,0,0,2.0,149,88.0,573
2,0,0,1.0,250,80.0,573
2,0,0,1.0,215,97.0,573
2,0,0,2.0,355,98.0,573
2,0,0,2.0,285,97.0,573
2,0,0,2.0,125,88.0,573
2,0,0,4.0,225,90.0,573
2,0,0,2.0,250,73.0,573
2,0,0,3.0,249,93.0,573
2,0,1,1.0,70,89.0,573
2,0,1,1.0,130,92.05056465561094,573
2,0,1,1.0,250,92.05056465561094,573
2,0,1,1.0,69,96.0,573
1,0,0,2.0,133,94.0,572
1,13,0,2.0,180,84.0,572
2,0,0,1.0,165,92.0,572
2,0,0,4.0,600,90.0,572
2,0,0,2.0,200,84.0,572
2,0,0,2.0,135,100.0,572
2,0,0,1.0,210,89.0,572
2,0,0,2.0,175,100.0,572
2,0,0,2.0,500,92.05056465561094,572
3,0,0,2.0,120,90.0,572
1,0,1,1.0,79,95.0,572
2,0,1,1.0,100,100.0,572
2,0,1,1.0,99,90.0,572
2,0,1,1.0,80,98.0,572
3,14,1,1.0,55,95.0,572
1,0,0,3.0,250,96.0,571
1,0,0,1.0,80,92.05056465561094,571
2,0,0,1.0,199,89.0,571
2,0,0,1.0,180,100.0,571
2,0,0,3.0,259,92.05056465561094,571
2,0,0,1.0,170,80.0,571
1,0,1,2.0,175,90.0,571
1,0,1,1.0,59,93.0,571
1,0,1,1.0,70,100.0,571
2,0,1,1.0,99,79.0,571
2,0,1,1.0,99,73.0,571
2,0,1,1.0,89,72.0,571
3,0,1,1.0,69,96.0,571
1,0,0,1.0,145,87.0,570
2,0,0,2.0,190,86.0,570
2,0,0,1.0,280,97.0,570
2,0,0,1.0,120,92.05056465561094,570
2,0,0,2.0,180,87.0,570
1,0,1,1.0,80,96.0,570
2,0,1,1.0,129,98.0,570
2,0,1,1.0,81,90.0,570
2,0,1,1.0,109,92.05056465561094,570
2,0,1,1.0,70,92.05056465561094,570
2,0,1,1.0,70,92.05056465561094,570
2,0,1,1.0,60,92.05056465561094,570
2,0,1,1.0,135,85.0,570
3,10,1,1.0,70,94.0,570
3,10,1,1.0,75,94.0,570
1,0,0,1.0,190,95.0,569
1,8,0,1.0,145,90.0,569
2,0,0,1.0,220,100.0,569
3,0,0,1.0,150,100.0,569
1,0,1,1.0,65,100.0,569
1,0,1,1.0,35,30.0,569
1,13,1,1.0,95,97.0,569
2,0,1,1.0,125,92.05056465561094,569
2,0,1,1.0,80,98.0,569
2,0,0,3.0,400,92.05056465561094,568
2,0,0,1.0,200,100.0,568
2,0,0,2.0,200,100.0,568
2,0,0,1.0,210,92.0,568
2,0,0,1.0,195,100.0,568
2,0,0,3.0,375,80.0,568
2,0,0,2.0,150,70.0,568
2,0,0,1.0,150,73.0,568
2,0,0,1.0,140,90.0,568
2,0,0,1.0,160,90.0,568
2,0,0,1.0,140,92.05056465561094,568
2,0,0,1.0,150,92.05056465561094,568
2,0,0,2.0,160,92.05056465561094,568
2,0,0,1.0,135,97.0,568
3,0,0,1.0,175,97.0,568
3,0,0,1.0,100,92.05056465561094,568
1,0,1,1.0,65,88.0,568
2,0,1,1.0,115,80.0,568
2,0,1,1.0,208,92.05056465561094,568
2,0,1,1.0,120,92.05056465561094,568
2,0,1,1.0,120,92.05056465561094,568
1,0,0,1.0,150,100.0,567
1,0,0,2.0,69,68.0,567
1,0,0,2.0,145,94.0,567
1,0,0,1.0,145,90.0,567
1,0,0,1.0,50,87.0,567
1,10,0,1.0,100,87.0,567
2,0,0,2.0,800,99.0,567
2,0,0,1.0,225,80.0,567
2,0,0,3.0,199,93.0,567
2,0,0,1.0,160,98.0,567
2,0,0,1.0,100,97.0,567
2,0,0,4.0,155,84.0,567
2,0,0,2.0,235,92.0,567
2,0,0,1.0,255,93.0,567
2,13,0,1.0,725,93.50761421319795,567
2,13,0,2.0,875,98.0,567
2,13,0,1.0,2500,100.0,567
3,0,0,5.0,220,92.0,567
3,0,0,2.0,118,87.0,567
3,10,0,5.0,235,100.0,567
3,10,0,5.0,220,92.0,567
0,10,1,1.0,72,94.0,567
1,0,1,1.0,100,92.05056465561094,567
1,0,1,1.0,85,94.0,567
1,0,1,1.0,250,100.0,567
1,0,1,1.0,150,92.05056465561094,567
1,0,1,1.0,20,92.05056465561094,567
1,1,1,1.0,90,90.54411764705884,567
1,1,1,1.0,115,90.54411764705884,567
1,8,1,1.0,60,89.0,567
1,10,1,1.0,75,80.0,567
1,10,1,1.0,60,87.0,567
1,10,1,1.0,73,90.88325849903784,567
2,0,1,1.0,75,100.0,567
2,0,1,1.0,79,92.05056465561094,567
3,0,1,2.0,85,96.0,567
3,0,1,1.0,60,97.0,567
2,0,2,1.0,50,100.0,567
3,10,2,2.0,45,90.0,567
3,10,2,1.0,45,72.0,567
3,10,2,1.0,45,80.0,567
3,10,2,1.0,45,80.0,567
3,10,2,1.0,45,87.0,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,80.0,567
3,10,2,1.0,45,90.0,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,92.0,567
3,10,2,1.0,45,95.0,567
3,10,2,1.0,45,80.0,567
3,10,2,2.0,45,93.0,567
3,10,2,1.0,45,100.0,567
3,10,2,1.0,45,80.0,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,81.0,567
3,10,2,1.0,45,93.0,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,100.0,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,90.88325849903784,567
3,10,2,1.0,45,90.0,567
3,10,2,1.0,45,88.0,567
3,10,2,2.0,45,93.0,567
3,10,2,1.0,45,88.0,567
3,10,2,2.0,45,100.0,567
3,10,2,1.0,45,80.0,567
3,10,2,1.0,45,100.0,567
3,10,2,1.0,45,100.0,567
1,0,0,2.0,135,92.0,566
1,0,0,1.0,150,94.0,566
2,0,0,2.0,199,80.0,566
2,0,0,2.0,175,92.05056465561094,566
2,0,0,1.0,201,96.0,566
2,0,0,2.0,180,87.0,566
2,0,0,1.0,175,93.0,566
2,0,0,1.0,110,92.05056465561094,566
2,0,0,2.0,180,96.0,566
1,0,1,1.0,100,80.0,566
1,0,1,1.0,35,92.05056465561094,566
1,0,1,1.0,80,92.05056465561094,566
1,13,1,1.0,85,100.0,566
2,0,1,1.0,75,90.0,566
2,0,1,1.0,60,100.0,566
3,0,1,1.0,125,92.05056465561094,566
0,0,0,1.0,95,92.0,565
1,0,0,1.0,130,100.0,565
1,0,0,3.0,350,98.0,565
1,10,0,3.0,179,96.0,565
2,0,0,1.0,200,100.0,565
2,0,0,1.0,169,92.05056465561094,565
2,10,0,2.0,195,96.0,565
2,13,0,1.0,500,93.50761421319795,565
1,0,1,1.0,94,94.0,565
2,0,1,1.0,65,92.05056465561094,565
2,0,1,1.0,95,97.0,565
2,0,1,1.0,61,93.0,565
2,0,1,1.0,48,92.05056465561094,565
2,0,1,2.0,52,100.0,565
2,0,1,1.0,40,100.0,565
1,0,0,2.0,275,100.0,564
1,0,0,2.0,110,92.05056465561094,564
1,0,0,2.0,110,93.0,564
1,0,0,2.0,375,90.0,564
2,0,0,1.0,125,100.0,564
2,0,0,2.0,150,100.0,564
3,0,0,2.0,100,80.0,564
1,0,1,1.0,84,95.0,564
2,0,1,1.0,65,92.05056465561094,564
2,0,1,1.0,63,75.0,564
2,0,1,1.0,57,73.0,564
2,0,1,1.0,128,93.0,564
1,0,0,2.0,225,76.0,563
1,0,0,2.0,225,71.0,563
1,0,0,1.0,100,60.0,563
1,0,0,1.0,149,97.0,563
2,0,0,2.0,399,92.05056465561094,563
2,0,0,2.0,350,92.05056465561094,563
2,0,0,4.0,230,80.0,563
2,0,0,1.0,142,100.0,563
2,0,0,3.0,79,100.0,563
2,0,0,1.0,140,92.05056465561094,563
2,0,1,1.0,55,90.0,563
1,0,0,2.0,60,92.05056465561094,562
1,0,0,1.0,130,92.05056465561094,562
1,0,0,2.0,149,97.0,562
2,0,0,1.0,225,92.05056465561094,562
2,0,0,1.0,129,98.0,562
2,0,0,1.0,325,92.05056465561094,562
2,0,0,1.0,290,99.0,562
2,0,0,1.0,150,95.0,562
2,0,0,2.0,255,96.0,562
2,0,0,1.0,235,100.0,562
0,0,1,1.0,57,100.0,562
1,10,1,2.0,45,100.0,562
2,0,1,2.0,105,92.05056465561094,562
1,0,0,2.0,250,95.0,561
1,0,0,1.0,54,82.0,561
1,0,0,3.0,144,100.0,561
2,0,0,2.0,148,87.0,561
2,0,0,1.0,200,95.0,561
2,0,0,1.0,195,97.0,561
2,0,0,1.0,360,100.0,561
2,0,0,3.0,399,100.0,561
2,0,0,2.0,139,92.05056465561094,561
2,0,0,1.0,160,100.0,561
2,0,0,2.0,235,92.05056465561094,561
2,0,0,2.0,85,80.0,561
2,0,0,4.0,235,92.05056465561094,561
3,10,0,4.0,950,90.88325849903784,561
1,0,1,1.0,97,90.0,561
1,0,1,1.0,70,92.05056465561094,561
2,0,1,1.0,121,98.0,561
2,0,1,1.0,80,90.0,561
2,0,1,1.0,75,100.0,561
2,0,1,1.0,84,89.0,561
1,0,0,1.0,145,92.05056465561094,560
1,0,0,3.0,299,92.05056465561094,560
1,0,0,1.0,125,98.0,560
2,0,0,3.0,950,96.0,560
2,0,0,1.0,100,90.0,560
1,0,1,3.0,100,92.05056465561094,560
1,0,1,1.0,75,92.0,560
2,0,1,1.0,175,98.0,560
2,0,1,2.0,69,89.0,560
2,0,1,1.0,80,92.05056465561094,560
1,0,0,1.0,195,97.0,559
1,10,0,5.0,200,94.0,559
2,0,0,1.0,175,90.0,559
2,0,0,2.0,200,92.05056465561094,559
2,0,0,3.0,225,93.0,559
2,0,0,3.0,225,100.0,559
2,0,0,2.0,256,92.05056465561094,559
0,0,1,1.0,80,100.0,559
1,0,1,1.0,110,92.0,559
1,0,1,1.0,100,97.0,559
1,10,1,2.0,85,97.0,559
2,0,1,1.0,144,96.0,559
2,0,1,1.0,69,88.0,559
2,0,1,1.0,69,89.0,559
2,0,1,1.0,115,60.0,559
1,0,0,1.0,140,90.0,558
1,0,0,2.0,225,99.0,558
1,0,0,1.0,99,80.0,558
1,0,0,5.0,220,84.0,558
2,0,0,1.0,300,92.05056465561094,558
2,0,0,4.0,400,92.05056465561094,558
2,0,0,1.0,100,90.0,558
2,0,0,1.0,210,92.05056465561094,558
1,0,1,1.0,83,100.0,558
1,0,1,1.0,56,92.05056465561094,558
1,0,1,1.0,45,92.05056465561094,558
1,0,1,1.0,80,87.0,558
1,0,1,2.0,65,92.05056465561094,558
2,0,1,1.0,500,92.05056465561094,558
2,0,1,1.0,75,80.0,558
1,0,0,3.0,160,91.0,557
1,0,0,2.0,228,84.0,557
1,10,0,4.0,350,90.0,557
2,0,0,2.0,180,90.0,557
2,0,0,1.0,200,96.0,557
2,0,0,3.0,320,90.0,557
2,0,0,1.0,238,98.0,557
2,0,0,1.0,270,92.05056465561094,557
2,0,0,1.0,179,98.0,557
2,0,0,1.0,250,92.05056465561094,557
2,0,0,1.0,225,92.05056465561094,557
2,10,0,2.0,150,88.0,557
2,10,0,5.0,520,90.0,557
1,0,1,1.0,125,93.0,557
1,0,1,1.0,75,100.0,557
1,0,1,1.0,70,100.0,557
1,0,1,1.0,100,88.0,557
2,0,1,1.0,100,94.0,557
2,0,1,1.0,85,98.0,557
2,0,1,1.0,60,90.0,557
2,0,1,1.0,70,97.0,557
2,0,1,1.0,60,96.0,557
1,0,0,2.0,105,84.0,556
2,0,0,2.0,165,100.0,556
2,0,0,1.0,146,95.0,556
2,0,0,3.0,200,60.0,556
2,0,0,2.0,195,68.0,556
2,13,0,1.0,170,100.0,556
3,0,0,2.0,130,91.0,556
1,0,1,1.0,49,100.0,556
1,0,1,1.0,80,92.05056465561094,556
2,0,1,1.0,70,100.0,556
2,0,1,1.0,75,92.05056465561094,556
2,0,1,1.0,75,92.05056465561094,556
2,0,1,1.0,75,90.0,556
2,0,1,1.0,75,92.05056465561094,556
2,0,1,1.0,75,20.0,556
2,0,1,1.0,75,60.0,556
1,1,2,1.0,900,90.54411764705884,556
2,0,0,1.0,129,100.0,555
2,0,0,2.0,225,92.0,555
1,0,1,1.0,90,92.05056465561094,555
1,0,1,1.0,70,92.05056465561094,555
2,0,1,1.0,90,90.0,555
3,0,1,1.0,75,100.0,555
3,0,1,1.0,70,87.0,555
1,0,0,2.0,175,94.0,554
1,0,0,1.0,130,92.05056465561094,554
1,0,0,1.0,75,100.0,554
1,10,0,2.0,155,89.0,554
2,0,0,1.0,90,92.05056465561094,554
2,0,0,3.0,275,100.0,554
2,0,0,3.0,285,92.05056465561094,554
2,0,0,2.0,159,100.0,554
2,0,0,2.0,275,78.0,554
2,0,0,2.0,160,92.05056465561094,554
2,13,0,3.0,300,93.50761421319795,554
1,0,1,1.0,69,92.0,554
1,0,1,1.0,80,86.0,554
1,0,1,2.0,39,97.0,554
1,0,1,1.0,110,92.05056465561094,554
2,0,1,1.0,99,85.0,554
2,0,1,1.0,99,85.0,554
2,0,2,1.0,199,92.05056465561094,554
1,0,0,2.0,220,93.0,553
1,0,0,1.0,140,90.0,553
2,0,0,1.0,155,92.0,553
2,0,0,2.0,200,92.05056465561094,553
2,0,0,1.0,350,98.0,553
2,0,0,1.0,260,92.05056465561094,553
3,0,0,1.0,120,80.0,553
1,0,1,1.0,85,92.05056465561094,553
1,0,1,1.0,90,92.05056465561094,553
1,0,1,1.0,109,94.0,553
1,0,1,1.0,109,94.0,553
2,0,1,1.0,160,92.05056465561094,553
2,0,1,1.0,160,92.05056465561094,553
2,0,1,1.0,125,80.0,553
2,0,2,1.0,250,92.05056465561094,553
1,0,0,1.0,175,97.0,552
1,0,0,2.0,84,87.0,552
2,0,0,2.0,149,94.0,552
2,0,0,1.0,275,92.05056465561094,552
2,0,0,2.0,189,97.0,552
2,0,0,2.0,235,92.05056465561094,552
2,0,0,1.0,209,93.0,552
1,0,1,1.0,65,92.05056465561094,552
1,0,1,1.0,35,84.0,552
3,0,1,1.0,88,98.0,552
1,0,0,1.0,99,90.0,551
1,10,0,2.0,145,90.88325849903784,551
2,0,0,1.0,169,100.0,551
2,0,0,1.0,400,92.05056465561094,551
2,0,0,1.0,164,92.05056465561094,551
2,0,0,3.0,300,83.0,551
2,0,0,3.0,325,90.0,551
2,0,0,1.0,180,81.0,551
2,0,0,1.0,225,100.0,551
3,10,0,1.0,75,92.0,551
1,0,1,1.0,55,90.0,551
1,0,1,1.0,50,92.05056465561094,551
1,0,1,1.0,75,83.0,551
1,0,1,1.0,75,100.0,551
1,10,1,1.0,80,100.0,551
1,10,1,1.0,85,80.0,551
1,10,1,1.0,50,80.0,551
2,0,1,1.0,85,100.0,551
2,0,1,1.0,118,89.0,551
2,0,1,1.0,95,92.05056465561094,551
3,0,1,1.0,49,96.0,551
1,0,2,1.0,40,92.05056465561094,551
1,0,0,1.0,140,100.0,550
1,0,0,2.0,125,100.0,550
2,0,0,1.0,250,92.05056465561094,550
2,0,0,1.0,200,90.0,550
2,0,0,4.0,695,98.0,550
2,0,0,1.0,180,90.0,550
1,0,1,1.0,80,100.0,550
1,0,1,1.0,150,92.05056465561094,550
1,10,1,1.0,85,99.0,550
2,0,1,1.0,105,95.0,550
3,0,1,1.0,60,94.0,550
1,0,0,1.0,150,98.0,549
1,0,0,1.0,85,92.05056465561094,549
2,0,0,2.0,215,91.0,549
2,0,0,2.0,715,92.05056465561094,549
2,0,0,1.0,135,100.0,549
2,0,0,2.0,120,97.0,549
2,0,0,2.0,177,80.0,549
3,0,1,1.0,99,92.05056465561094,549
2,0,2,1.0,73,95.0,549
3,0,2,2.0,35,100.0,549
1,0,0,2.0,198,100.0,548
2,0,0,1.0,165,80.0,548
2,0,0,1.0,130,93.0,548
2,0,0,1.0,250,94.0,548
2,0,0,2.0,139,93.0,548
2,0,0,1.0,105,92.05056465561094,548
2,0,0,2.0,170,87.0,548
2,0,0,1.0,95,86.0,548
1,0,1,1.0,133,90.0,548
1,0,1,1.0,80,84.0,548
2,0,1,1.0,89,87.0,548
2,0,1,1.0,58,100.0,548
2,0,2,1.0,60,92.05056465561094,548
1,0,0,2.0,150,92.05056465561094,547
1,0,0,2.0,150,100.0,547
1,0,0,2.0,95,92.05056465561094,547
2,0,0,2.0,400,92.05056465561094,547
2,0,0,1.0,150,89.0,547
2,0,0,1.0,160,92.0,547
2,0,0,1.0,200,92.05056465561094,547
1,0,1,1.0,105,100.0,547
1,0,1,1.0,80,92.05056465561094,547
1,0,1,1.0,75,92.05056465561094,547
1,0,1,1.0,95,92.05056465561094,547
1,0,1,3.0,120,80.0,547
1,0,1,3.0,125,92.05056465561094,547
1,0,1,2.0,60,92.05056465561094,547
2,0,1,1.0,130,92.05056465561094,547
2,0,1,1.0,95,96.0,547
1,0,2,1.0,50,80.0,547
3,0,2,1.0,75,92.05056465561094,547
1,0,0,3.0,250,100.0,546
1,0,0,1.0,135,92.05056465561094,546
1,0,0,1.0,110,100.0,546
2,0,0,2.0,350,92.05056465561094,546
2,0,0,1.0,179,93.0,546
2,0,0,2.0,219,80.0,546
2,0,0,2.0,300,89.0,546
2,0,0,1.0,155,87.0,546
2,0,0,3.0,230,100.0,546
2,0,0,1.0,141,94.0,546
2,0,0,1.0,97,93.0,546
2,0,0,1.0,150,92.05056465561094,546
1,0,1,1.0,60,92.05056465561094,546
1,13,1,1.0,95,93.50761421319795,546
2,0,1,1.0,95,80.0,546
2,0,1,2.0,99,97.0,546
2,0,1,1.0,60,92.05056465561094,546
2,0,1,1.0,125,92.05056465561094,546
1,0,0,1.0,175,40.0,545
1,0,0,2.0,250,88.0,545
1,0,0,1.0,130,100.0,545
1,0,0,1.0,129,98.0,545
1,0,0,2.0,115,90.0,545
1,0,0,1.0,90,92.05056465561094,545
2,0,0,2.0,150,94.0,545
2,0,0,6.0,600,100.0,545
2,0,0,1.0,200,80.0,545
2,0,0,2.0,300,95.0,545
2,0,0,1.0,150,100.0,545
2,0,0,2.0,250,93.0,545
2,0,0,3.0,415,95.0,545
2,0,0,1.0,160,93.0,545
2,0,0,2.0,100,90.0,545
2,0,0,1.0,300,98.0,545
3,0,0,2.0,130,84.0,545
2,0,1,1.0,110,92.05056465561094,545
2,0,1,1.0,126,94.0,545
2,0,1,1.0,68,91.0,545
2,0,2,1.0,99,90.0,545
1,0,0,2.0,180,90.0,544
1,0,0,3.0,180,92.05056465561094,544
1,0,0,2.0,210,92.05056465561094,544
2,0,0,1.0,197,90.0,544
2,0,0,2.0,285,93.0,544
2,0,0,1.0,160,85.0,544
1,0,1,1.0,55,92.05056465561094,544
1,0,1,1.0,67,92.05056465561094,544
2,0,1,1.0,160,92.05056465561094,544
2,0,1,1.0,115,92.05056465561094,544
2,0,1,1.0,110,100.0,544
2,0,1,2.0,99,100.0,544
1,0,0,2.0,175,90.0,543
1,0,0,1.0,149,92.05056465561094,543
2,0,0,3.0,461,88.0,543
2,0,0,2.0,175,100.0,543
2,0,0,1.0,150,100.0,543
2,0,0,1.0,190,92.05056465561094,543
2,0,0,2.0,240,84.0,543
2,0,0,2.0,127,100.0,543
3,0,0,3.0,395,94.0,543
1,0,1,1.0,80,92.05056465561094,543
1,0,1,1.0,79,91.0,543
1,0,1,1.0,65,92.05056465561094,543
1,0,1,1.0,55,92.05056465561094,543
1,0,1,1.0,50,80.0,543
1,0,1,1.0,90,100.0,543
1,0,1,1.0,50,90.0,543
2,0,1,1.0,99,92.05056465561094,543
2,0,1,1.0,89,90.0,543
3,0,1,1.0,60,92.05056465561094,543
3,0,1,1.0,70,80.0,543
1,0,0,1.0,95,92.05056465561094,542
1,0,0,2.0,82,100.0,542
2,0,0,2.0,172,92.05056465561094,542
2,0,0,2.0,199,86.0,542
2,0,0,2.0,163,93.0,542
2,13,0,4.0,499,91.0,542
3,0,0,1.0,115,92.05056465561094,542
2,0,1,1.0,80,92.05056465561094,542
1,0,0,2.0,165,86.0,541
1,0,0,1.0,85,88.0,541
2,0,0,1.0,150,100.0,541
2,0,0,1.0,150,92.05056465561094,541
2,0,0,1.0,159,92.05056465561094,541
2,0,0,1.0,190,93.0,541
1,0,0,1.0,160,97.0,540
1,13,0,2.0,190,70.0,540
2,0,0,1.0,175,91.0,540
2,0,0,1.0,100,96.0,540
1,0,1,1.0,80,100.0,540
1,0,1,2.0,90,98.0,540
1,13,1,1.0,65,95.0,540
1,13,1,1.0,50,93.0,540
2,0,1,3.0,140,92.05056465561094,540
3,0,1,1.0,70,84.0,540
3,0,1,1.0,65,92.05056465561094,540
1,0,0,4.0,249,92.05056465561094,539
1,0,0,2.0,200,92.05056465561094,539
1,0,0,2.0,199,98.0,539
1,0,0,1.0,175,100.0,539
1,0,0,1.0,100,97.0,539
2,0,0,1.0,175,92.05056465561094,539
2,0,0,1.0,159,100.0,539
2,0,0,1.0,200,96.0,539
2,0,0,1.0,225,90.0,539
2,0,0,1.0,500,92.05056465561094,539
2,0,0,1.0,195,92.05056465561094,539
2,0,0,3.0,300,88.0,539
2,0,0,2.0,145,100.0,539
1,0,1,1.0,89,94.0,539
1,10,1,1.0,50,80.0,539
2,0,1,1.0,75,95.0,539
2,0,1,1.0,60,92.05056465561094,539
1,0,0,1.0,125,100.0,538
1,0,0,1.0,140,87.0,538
1,0,0,1.0,120,92.05056465561094,538
1,0,0,1.0,216,92.05056465561094,538
1,16,0,4.0,375,100.0,538
2,0,0,1.0,299,92.05056465561094,538
2,0,0,2.0,99,89.0,538
2,0,0,1.0,174,97.0,538
2,0,0,1.0,146,92.05056465561094,538
2,0,0,1.0,165,92.0,538
2,0,0,1.0,145,95.0,538
1,0,1,1.0,75,100.0,538
2,0,1,1.0,110,100.0,538
2,0,1,1.0,80,92.05056465561094,538
2,0,1,2.0,70,97.0,538
2,0,1,1.0,230,92.05056465561094,538
2,14,1,1.0,275,80.0,538
3,0,1,1.0,75,80.0,538
1,0,0,2.0,99,92.0,537
1,0,0,2.0,99,94.0,537
1,0,0,3.0,495,100.0,537
1,0,0,2.0,150,99.0,537
2,0,0,2.0,130,89.0,537
2,0,0,3.0,130,70.0,537
2,0,0,1.0,99,92.0,537
2,0,0,1.0,230,92.05056465561094,537
2,0,0,4.0,210,86.0,537
2,0,0,1.0,140,81.0,537
2,0,0,2.0,100,60.0,537
2,0,0,3.0,160,89.0,537
2,0,0,2.0,87,92.05056465561094,537
1,0,1,1.0,79,89.0,537
1,0,1,1.0,70,90.0,537
3,0,1,1.0,125,100.0,537
1,0,0,1.0,70,85.0,536
1,0,0,1.0,108,100.0,536
1,0,0,1.0,175,97.0,536
1,10,0,1.0,125,93.0,536
2,0,0,1.0,240,96.0,536
